caller,file_path,github_url
PixelEmbedModelResNet18_outputSizeSmaller4x.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedRes18_out32Xto4X.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedRes18_out16Xto4X.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedRes18MultiGridOut16Xto4X.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModelResNet18Shallow.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,github.com/aimerykong/predictive-filter-flow
PixEmbedResTiny.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModelResNet18.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/PFF_image/libs_deblur/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModelResNet18Shallow.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/PFF_image/libs_deblur/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModelResNet50.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModelResNet50.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,github.com/aimerykong/predictive-filter-flow
PEM.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/PFF_image/libs_deblur/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModel.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/PFF_image/libs_deblur/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModelResNet50.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/PFF_image/libs_deblur/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
ResNetConv.__init__,akanazawa_cmr/cmr/nnutils/mesh_net.py,github.com/akanazawa/cmr
InceptionV3.__init__,akanazawa_vgan/vgan/gan_training/metrics/inception.py,github.com/akanazawa/vgan
CariFace.load_model,akshitagupta15june_Face-X/Face-X/Face Reconstruction/Landmark Detection and 3D Face Reconstruction for Caricature using a Nonlinear Parametric Model/cariface.py,github.com/akshitagupta15june/face-x
GeneratorLoss.__init__,amanchadha_iSeeBetter/iSeeBetter/rbpn.py,github.com/amanchadha/iseebetter
GeneratorLoss.__init__,amanchadha_iSeeBetter/iSeeBetter/SRGAN/loss.py,github.com/amanchadha/iseebetter
resnet.__init__,andrewsonga_Total-Recon/Total-Recon/scripts/visualize/lpips_models/pretrained_networks.py,github.com/andrewsonga/total-recon
ResNetConv.__init__,andrewsonga_Total-Recon/Total-Recon/nnutils/nerf.py,github.com/andrewsonga/total-recon
FeatureExtraction.__init__,andrewsonga_Total-Recon/Total-Recon/third_party/vcnplus/models/feature_extraction.py,github.com/andrewsonga/total-recon
alexnet.__init__,andrewsonga_Total-Recon/Total-Recon/scripts/visualize/lpips_models/pretrained_networks.py,github.com/andrewsonga/total-recon
squeezenet.__init__,andrewsonga_Total-Recon/Total-Recon/scripts/visualize/lpips_models/pretrained_networks.py,github.com/andrewsonga/total-recon
vgg16.__init__,andrewsonga_Total-Recon/Total-Recon/scripts/visualize/lpips_models/pretrained_networks.py,github.com/andrewsonga/total-recon
_make_pretrained_efficientnet_lite3,Anything-of-anything_Anything-3D/Anything-3D/AnyObject3D/src/3DFuse/ldm/modules/midas/midas/blocks.py,github.com/anything-of-anything/anything-3d
_make_pretrained_resnext101_wsl,Anything-of-anything_Anything-3D/Anything-3D/AnyObject3D/src/3DFuse/ldm/modules/midas/midas/blocks.py,github.com/anything-of-anything/anything-3d
Cnn2d.__init__,apple_ml-finerecon/ml-finerecon/modules.py,github.com/apple/ml-finerecon
ObjectDetection.__init__,arpitbansal297_Universal-Guided-Diffusion/Universal-Guided-Diffusion/Guided_Diffusion_Imagenet/Guided/Object_detection.py,github.com/arpitbansal297/universal-guided-diffusion
ObjectDetection.__init__,arpitbansal297_Universal-Guided-Diffusion/Universal-Guided-Diffusion/stable-diffusion-guided/scripts/object_detection.py,github.com/arpitbansal297/universal-guided-diffusion
get_optimation_details,arpitbansal297_Universal-Guided-Diffusion/Universal-Guided-Diffusion/stable-diffusion-guided/scripts/segmentation.py,github.com/arpitbansal297/universal-guided-diffusion
,arpitbansal297_Universal-Guided-Diffusion/Universal-Guided-Diffusion/Guided_Diffusion_Imagenet/Guided/Segmentation_guided_inpainting.py,github.com/arpitbansal297/universal-guided-diffusion
ModifiedVGG16BN.make_model,arunmallya_piggyback/piggyback/src/networks.py,github.com/arunmallya/piggyback
ModifiedVGG16.make_model,arunmallya_piggyback/piggyback/src/networks.py,github.com/arunmallya/piggyback
ModifiedResNet.make_model,arunmallya_piggyback/piggyback/src/networks.py,github.com/arunmallya/piggyback
ModifiedDenseNet.make_model,arunmallya_piggyback/piggyback/src/networks.py,github.com/arunmallya/piggyback
_make_pretrained_efficientnet_lite3,ashawkey_nerf2mesh/nerf2mesh/depth_tools/dpt.py,github.com/ashawkey/nerf2mesh
_make_pretrained_resnext101_wsl,ashawkey_nerf2mesh/nerf2mesh/depth_tools/dpt.py,github.com/ashawkey/nerf2mesh
resnet.__init__,ashawkey_stable-dreamfusion/stable-dreamfusion/ldm/modules/evaluate/evaluate_perceptualsim.py,github.com/ashawkey/stable-dreamfusion
_make_pretrained_efficientnet_lite3,ashawkey_stable-dreamfusion/stable-dreamfusion/dpt.py,github.com/ashawkey/stable-dreamfusion
_make_pretrained_resnext101_wsl,ashawkey_stable-dreamfusion/stable-dreamfusion/dpt.py,github.com/ashawkey/stable-dreamfusion
alexnet.__init__,ashawkey_stable-dreamfusion/stable-dreamfusion/ldm/modules/evaluate/evaluate_perceptualsim.py,github.com/ashawkey/stable-dreamfusion
squeezenet.__init__,ashawkey_stable-dreamfusion/stable-dreamfusion/ldm/modules/evaluate/evaluate_perceptualsim.py,github.com/ashawkey/stable-dreamfusion
vgg16.__init__,ashawkey_stable-dreamfusion/stable-dreamfusion/ldm/modules/evaluate/evaluate_perceptualsim.py,github.com/ashawkey/stable-dreamfusion
all_pretrained_models,ashual_scene_generation/scene_generation/scripts/train_accuracy_net.py,github.com/ashual/scene_generation
Vgg19.__init__,ashual_scene_generation/scene_generation/scene_generation/losses.py,github.com/ashual/scene_generation
UNetWithResnet50Encoder.__init__,autonise_CRAFT-Remade/CRAFT-Remade/src/UNET_ResNet.py,github.com/autonise/craft-remade
VGG16BN.__init__,autonise_CRAFT-Remade/CRAFT-Remade/src/vgg16bn.py,github.com/autonise/craft-remade
Resnet34.__init__,autonomousvision_occupancy_networks/occupancy_networks/im2mesh/encoder/conv.py,github.com/autonomousvision/occupancy_networks
Resnet18.__init__,autonomousvision_occupancy_networks/occupancy_networks/im2mesh/encoder/conv.py,github.com/autonomousvision/occupancy_networks
Resnet50.__init__,autonomousvision_occupancy_networks/occupancy_networks/im2mesh/encoder/conv.py,github.com/autonomousvision/occupancy_networks
Resnet101.__init__,autonomousvision_occupancy_networks/occupancy_networks/im2mesh/encoder/conv.py,github.com/autonomousvision/occupancy_networks
Resnet18.__init__,autonomousvision_texture_fields/texture_fields/mesh2tex/texnet/models/image_encoder.py,github.com/autonomousvision/texture_fields
Resnet18.__init__,autonomousvision_texture_fields/texture_fields/mesh2tex/nvs/models/encoder.py,github.com/autonomousvision/texture_fields
InceptionV3.__init__,autonomousvision_texture_fields/texture_fields/mesh2tex/utils/FID/inception.py,github.com/autonomousvision/texture_fields
,avanetten_yoltv5/yoltv5/yoltv5/yolov5/utils/flask_rest_api/restapi.py,github.com/avanetten/yoltv5
RetinaFace.__init__,biubug6_Pytorch_Retinaface/Pytorch_Retinaface/models/retinaface.py,github.com/biubug6/pytorch_retinaface
InceptionV3.__init__,boschresearch_unetgan/unetgan/inception.py,github.com/boschresearch/unetgan
encode_dataset,bshall_hubert/hubert/encode.py,github.com/bshall/hubert
Img2Vec._get_model_and_layer,cap-ntu_Video-to-Retail-Platform/Video-to-Retail-Platform/hysia/models/object/pretrained_imagenet.py,github.com/cap-ntu/video-to-retail-platform
,CaptainEven_VideoCaption/VideoCaption/feature_extract.py,github.com/captaineven/videocaption
InceptionV3.__init__,carolineec_informative-drawings/informative-drawings/model.py,github.com/carolineec/informative-drawings
resnet.__init__,cassiePython_cddfm3d/cddfm3d/stylegan2/lpips/pretrained_networks.py,github.com/cassiepython/cddfm3d
InceptionV3.__init__,cassiePython_cddfm3d/cddfm3d/stylegan2/inception.py,github.com/cassiepython/cddfm3d
fid_inception_v3,cassiePython_cddfm3d/cddfm3d/stylegan2/inception.py,github.com/cassiepython/cddfm3d
alexnet.__init__,cassiePython_cddfm3d/cddfm3d/stylegan2/lpips/pretrained_networks.py,github.com/cassiepython/cddfm3d
squeezenet.__init__,cassiePython_cddfm3d/cddfm3d/stylegan2/lpips/pretrained_networks.py,github.com/cassiepython/cddfm3d
vgg16.__init__,cassiePython_cddfm3d/cddfm3d/stylegan2/lpips/pretrained_networks.py,github.com/cassiepython/cddfm3d
SegNet.__init__,castacks_DytanVO/DytanVO/Network/rigidmask/VCNplus.py,github.com/castacks/dytanvo
PerceptualLoss.__init__,ChenyangLEI_flash-reflection-removal/flash-reflection-removal/torchfrr/transforms/perctransforms.py,github.com/chenyanglei/flash-reflection-removal
get_example_params,choosehappy_PytorchDigitalPathology/PytorchDigitalPathology/visualization_densenet/pytorch-cnn-visualizations/src/misc_functions.py,github.com/choosehappy/pytorchdigitalpathology
get_example_params,choosehappy_PytorchDigitalPathology/PytorchDigitalPathology/google-collab-version/PytorchDigitalPathology/visualization_densenet/pytorch-cnn-visualizations/src/misc_functions.py,github.com/choosehappy/pytorchdigitalpathology
,choosehappy_PytorchDigitalPathology/PytorchDigitalPathology/google-collab-version/PytorchDigitalPathology/visualization_densenet/pytorch-cnn-visualizations/src/generate_class_specific_samples.py,github.com/choosehappy/pytorchdigitalpathology
,choosehappy_PytorchDigitalPathology/PytorchDigitalPathology/visualization_densenet/pytorch-cnn-visualizations/src/generate_class_specific_samples.py,github.com/choosehappy/pytorchdigitalpathology
,choosehappy_PytorchDigitalPathology/PytorchDigitalPathology/visualization_densenet/pytorch-cnn-visualizations/src/deep_dream.py,github.com/choosehappy/pytorchdigitalpathology
,choosehappy_PytorchDigitalPathology/PytorchDigitalPathology/google-collab-version/PytorchDigitalPathology/visualization_densenet/pytorch-cnn-visualizations/src/deep_dream.py,github.com/choosehappy/pytorchdigitalpathology
resnet.__init__,chungyiweng_humannerf/humannerf/third_parties/lpips/pretrained_networks.py,github.com/chungyiweng/humannerf
alexnet.__init__,chungyiweng_humannerf/humannerf/third_parties/lpips/pretrained_networks.py,github.com/chungyiweng/humannerf
squeezenet.__init__,chungyiweng_humannerf/humannerf/third_parties/lpips/pretrained_networks.py,github.com/chungyiweng/humannerf
vgg16.__init__,chungyiweng_humannerf/humannerf/third_parties/lpips/pretrained_networks.py,github.com/chungyiweng/humannerf
InceptionV3.__init__,cientgu_GIQA/GIQA/inception.py,github.com/cientgu/giqa
fid_inception_v3,cientgu_GIQA/GIQA/inception.py,github.com/cientgu/giqa
encoder.__init__,cleinc_bts/bts/pytorch/bts.py,github.com/cleinc/bts
ResNet.__init__,clovaai_fewshot-font-generation/fewshot-font-generation/evaluator/model.py,github.com/clovaai/fewshot-font-generation
get_example_params,CMU-CREATE-Lab_deep-smoke-machine/deep-smoke-machine/back-end/www/viz_functional.py,github.com/cmu-create-lab/deep-smoke-machine
CnnTc.__init__,CMU-CREATE-Lab_deep-smoke-machine/deep-smoke-machine/back-end/www/model/pytorch_cnn_tc.py,github.com/cmu-create-lab/deep-smoke-machine
Cnn.__init__,CMU-CREATE-Lab_deep-smoke-machine/deep-smoke-machine/back-end/www/model/pytorch_cnn.py,github.com/cmu-create-lab/deep-smoke-machine
Motion_CNN.build_model,CMU-CREATE-Lab_deep-smoke-machine/deep-smoke-machine/back-end/legacy/motion_cnn.py,github.com/cmu-create-lab/deep-smoke-machine
PtTsLearner.fit,CMU-CREATE-Lab_deep-smoke-machine/deep-smoke-machine/back-end/legacy/pt_ts_learner.py,github.com/cmu-create-lab/deep-smoke-machine
,cnyvfang_labelGo-Yolov5AutoLabelImg/labelGo-Yolov5AutoLabelImg/libs/detect_utils/flask_rest_api/restapi.py,github.com/cnyvfang/labelgo-yolov5autolabelimg
VGGFeatureExtractor.__init__,codeslake_Color_Transfer_Histogram_Analogy/Color_Transfer_Histogram_Analogy/models/modules/architecture.py,github.com/codeslake/color_transfer_histogram_analogy
,CoinCheung_pytorch-loss/pytorch-loss/hswish.py,github.com/coincheung/pytorch-loss
,CoinCheung_pytorch-loss/pytorch-loss/pytorch_loss/hswish.py,github.com/coincheung/pytorch-loss
,CoinCheung_pytorch-loss/pytorch-loss/swish.py,github.com/coincheung/pytorch-loss
,CoinCheung_pytorch-loss/pytorch-loss/pytorch_loss/swish.py,github.com/coincheung/pytorch-loss
ServeClient.__init__,collabora_whisper-live/whisper-live/server.py,github.com/collabora/whisper-live
ResEncoder.__init__,cross-domain-compositing_cross-domain-compositing/cross-domain-compositing/SVR/models/Nets.py,github.com/cross-domain-compositing/cross-domain-compositing
CamNet.__init__,cross-domain-compositing_cross-domain-compositing/cross-domain-compositing/SVR/models/CamNet.py,github.com/cross-domain-compositing/cross-domain-compositing
resnet34_224.__init__,csjliang_PPR10K/PPR10K/code_3DLUT/models_x.py,github.com/csjliang/ppr10k
resnet34_224_meta.__init__,csjliang_PPR10K/PPR10K/code_3DLUT/models_x.py,github.com/csjliang/ppr10k
resnet18_224.__init__,csjliang_PPR10K/PPR10K/code_3DLUT/models_x.py,github.com/csjliang/ppr10k
VGGFeatureExtractor.__init__,cszn_KAIR/KAIR/models/network_feature.py,github.com/cszn/kair
RetinaFace.__init__,cszn_KAIR/KAIR/retinaface/facemodels/retinaface.py,github.com/cszn/kair
,cszn_KAIR/KAIR/utils/utils_params.py,github.com/cszn/kair
VGGFeatureExtractor.__init__,cszn_KAIR/KAIR/models/loss.py,github.com/cszn/kair
InceptionV3.__init__,cuiaiyu_dressing-in-order/dressing-in-order/tools/inception.py,github.com/cuiaiyu/dressing-in-order
VGG_Model.__init__,cuiaiyu_dressing-in-order/dressing-in-order/models/networks/vgg.py,github.com/cuiaiyu/dressing-in-order
VGG19.__init__,cuiaiyu_dressing-in-order/dressing-in-order/models/external_functions.py,github.com/cuiaiyu/dressing-in-order
CosPlace._init,cvg_Hierarchical-Localization/Hierarchical-Localization/hloc/extractors/cosplace.py,github.com/cvg/hierarchical-localization
OpenIBL._init,cvg_Hierarchical-Localization/Hierarchical-Localization/hloc/extractors/openibl.py,github.com/cvg/hierarchical-localization
S2DNet._init,cvg_limap/limap/limap/features/models/s2dnet.py,github.com/cvg/limap
Diarizer.setup_VAD,cvqluu_simple_diarizer/simple_diarizer/simple_diarizer/diarizer.py,github.com/cvqluu/simple_diarizer
BFE.__init__,daizuozhuo_batch-dropblock-network/batch-dropblock-network/models/networks.py,github.com/daizuozhuo/batch-dropblock-network
Resnet.__init__,daizuozhuo_batch-dropblock-network/batch-dropblock-network/models/networks.py,github.com/daizuozhuo/batch-dropblock-network
IDE.__init__,daizuozhuo_batch-dropblock-network/batch-dropblock-network/models/networks.py,github.com/daizuozhuo/batch-dropblock-network
InceptionV3.__init__,dariopavllo_convmesh/convmesh/utils/inception.py,github.com/dariopavllo/convmesh
ESMProteinFingerprint._load_model,datamol-io_molfeat/molfeat/molfeat/trans/struct/esm.py,github.com/datamol-io/molfeat
predidct_age_gender_race,dchen236_FairFace/FairFace/predict_bbox.py,github.com/dchen236/fairface
predidct_age_gender_race,dchen236_FairFace/FairFace/predict.py,github.com/dchen236/fairface
encoder1.__init__,DebeshJha_2020-CBMS-DoubleU-Net/2020-CBMS-DoubleU-Net/doubleunet_pytorch.py,github.com/debeshjha/2020-cbms-doubleu-net
ImageEncoder.__init__,declare-lab_RECCON/RECCON/simpletransformers/classification/classification_utils.py,github.com/declare-lab/reccon
ResNetDilate.__init__,dingmyu_D4LCN/D4LCN/models/resnet.py,github.com/dingmyu/d4lcn
ResNetFc.__init__,dingmyu_DAPN/DAPN/pretrain/resnet.py,github.com/dingmyu/dapn
ResNetFc.__init__,dingmyu_DAPN/DAPN/domain_adaptive_module/eval.py,github.com/dingmyu/dapn
,DL-Practise_YoloAll/YoloAll/model_zoo/YoloV5/utils/flask_rest_api/restapi.py,github.com/dl-practise/yoloall
ft_net.__init__,DonsetPG_narya/narya/narya/models/torch_models.py,github.com/donsetpg/narya
resnet34,duanzhiihao_RAPiD/RAPiD/models/backbones.py,github.com/duanzhiihao/rapid
resnet50,duanzhiihao_RAPiD/RAPiD/models/backbones.py,github.com/duanzhiihao/rapid
resnet101,duanzhiihao_RAPiD/RAPiD/models/backbones.py,github.com/duanzhiihao/rapid
smart_hub_load,DuGuYifei_Yolov5_FPS_AICheatPrinciple/Yolov5_FPS_AICheatPrinciple/utils/torch_utils.py,github.com/duguyifei/yolov5_fps_aicheatprinciple
,DuGuYifei_Yolov5_FPS_AICheatPrinciple/Yolov5_FPS_AICheatPrinciple/utils/flask_rest_api/restapi.py,github.com/duguyifei/yolov5_fps_aicheatprinciple
resnet.__init__,dukebw_LOHO/LOHO/networks/lpips/pretrained_networks.py,github.com/dukebw/loho
VGG16_Activations.__init__,dukebw_LOHO/LOHO/networks/vgg_activations.py,github.com/dukebw/loho
VGG19_Activations.__init__,dukebw_LOHO/LOHO/networks/vgg_activations.py,github.com/dukebw/loho
alexnet.__init__,dukebw_LOHO/LOHO/networks/lpips/pretrained_networks.py,github.com/dukebw/loho
squeezenet.__init__,dukebw_LOHO/LOHO/networks/lpips/pretrained_networks.py,github.com/dukebw/loho
vgg16.__init__,dukebw_LOHO/LOHO/networks/lpips/pretrained_networks.py,github.com/dukebw/loho
VGG19_relu.__init__,eezkni_UEGAN/UEGAN/losses.py,github.com/eezkni/uegan
,egorsmkv_speech-recognition-uk/speech-recognition-uk/speech-to-text/test_silero.py,github.com/egorsmkv/speech-recognition-uk
get_vgg19,egorzakharov_PerceptualGAN/PerceptualGAN/src/vgg_utils.py,github.com/egorzakharov/perceptualgan
UnetAdaptiveBins.build,eps696_aphantasia/aphantasia/depth/adabins/models/unet_adaptive_bins.py,github.com/eps696/aphantasia
get_vocoder,Executedone_Chinese-FastSpeech2/Chinese-FastSpeech2/utils/model.py,github.com/executedone/chinese-fastspeech2
GeneratorLoss.__init__,FudanVI_FudanOCR/FudanOCR/scene-text-telescope/loss/percptual_loss.py,github.com/fudanvi/fudanocr
ResNet.__init__,Garfield-kh_PoseTriplet/PoseTriplet/imitator/models/resnet.py,github.com/garfield-kh/posetriplet
,gcucurull_visual-compatibility/visual-compatibility/data/polyvore/utils/extract_features.py,github.com/gcucurull/visual-compatibility
resnet.__init__,geekyutao_Inpaint-Anything/Inpaint-Anything/lama/saicinpainting/evaluation/losses/lpips.py,github.com/geekyutao/inpaint-anything
resnet.__init__,geekyutao_Inpaint-Anything/Inpaint-Anything/lama/bin/saicinpainting/evaluation/losses/lpips.py,github.com/geekyutao/inpaint-anything
InceptionV3.__init__,geekyutao_Inpaint-Anything/Inpaint-Anything/lama/saicinpainting/evaluation/losses/fid/inception.py,github.com/geekyutao/inpaint-anything
